name,model,type,price,year,distance,drive,transmission,engine,color,city,owners,isActive
Kia,Cerato,Седан,4250,2007,102.0,Передній,Автомат,2 л;Бензин,Сірий,Херсон,,true
Kia,Cerato,Седан,4250,2008,272.0,Передній,Ручна / Механіка,1.6 л (122 к.с. / 90 кВт);Газ / Бензин,Бежевий металік,Бровари,,true
Kia,Magentis,Седан,4300,2004,323.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Чорний металік,Ізмаїл,5,true
Kia,Magentis,Седан,4300,2004,235.0,Передній,Ручна / Механіка,1.99 л (136 к.с. / 100 кВт);Газ / Бензин,Сірий,Нові Санжари,,true
Kia,Shuma,Хетчбек,4300,2004,170.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Сірий,Київ,5,true
Kia,Rio,Седан,4300,2011,217.0,,Ручна / Механіка,1.4 л;Бензин,Чорний,Київ,1,true
Kia,Sportage,Позашляховик / Кросовер,4300,1997,212.0,Повний,Автомат,2 л;Газ / Бензин,Синій,Одеса,4,false
Kia,Cerato,Седан,4300,2006,232.0,Передній,Ручна / Механіка,(103 к.с. / 76 кВт);Газ / Бензин,Чорний,Чернівці,,true
Kia,Magentis,Седан,4300,2003,132.0,Передній,Ручна / Механіка,2 л;Бензин,Сірий металік,Бобровиця,2,true
Kia,Rio,Хетчбек,4300,2008,180.0,Передній,Ручна / Механіка,1.4 л (118.32 к.с. / 87 кВт);Бензин,Чорний,Теребовля,2,true
Kia,Rio,Хетчбек,4300,2005,226.0,,Ручна / Механіка,1.5 л;Газ / Бензин,Жовтий металік,Генічеськ,,true
Kia,Rio,Унiверсал,4300,2002,166.0,Передній,Автомат,1.5 л;Газ / Бензин,Червоний,Київ,3,true
Kia,Pregio пасс.,Мінівен,4300,1997,340.0,Задній,Ручна / Механіка,2.7 л;Дизель,Білий,Вараш (Кузнецовськ),,true
Kia,Magentis,Седан,4300,2005,227.0,Передній,Ручна / Механіка,2 л;Бензин,Зелений металік,Горохів,,true
Kia,Picanto,Хетчбек,4390,2006,135.0,Передній,Ручна / Механіка,1.1 л (65.28 к.с. / 48 кВт);Бензин,Чорний металік,Луцьк,,true
Kia,Sephia,Ліфтбек,4399,2003,85.0,Передній,Автомат,1.8 л (112 к.с. / 82 кВт);Бензин,Червоний,Львів,1,true
Kia,Cerato,Седан,4399,2007,230.0,Передній,Ручна / Механіка,1.6 л (123 к.с. / 90 кВт);Бензин,Сірий,Харків,,true
Kia,Magentis,Седан,4400,2006,300.0,,Ручна / Механіка,2 л;Газ / Бензин,Чорний,Київ,1,true
Kia,Cerato,Седан,4400,2007,247.0,Передній,Ручна / Механіка,1.6 л;Бензин,Бежевий металік,Тернопіль,,true
Kia,Ceed,Хетчбек,4400,2008,224.0,Передній,Ручна / Механіка,1.4 л;Бензин,Червоний,Харків,2,true
Kia,Sportage,Позашляховик / Кросовер,4400,1997,15.0,Повний,Ручна / Механіка,2 л;Газ / Бензин,Синій металік,Харків,,true
Kia,Cerato,Седан,4400,2006,190.0,,Ручна / Механіка,1.6 л;Бензин,Чорний,Дніпро (Дніпропетровськ),,true
Kia,Cerato,Седан,4400,2007,247.0,Передній,Ручна / Механіка,1.6 л;Дизель,Синій металік,Житомир,3,true
Kia,Picanto,Хетчбек,4450,2006,82.0,Передній,Автомат,1.1 л;Бензин,Зелений металік,Новоград-Волинський,,true
Kia,Magentis,Седан,4450,2003,400.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Сірий металік,Одеса,5,true
Kia,Sportage,Унiверсал,4450,1998,269.0,Повний,Ручна / Механіка,2 л (128 к.с. / 94 кВт);Газ / Бензин,Зелений,Городище,1,true
Kia,Rio,Седан,4450,2005,220.0,Передній,Ручна / Механіка,1.34 л (97 к.с. / 71 кВт);Газ / Бензин,Бежевий металік,Охтирка,6,true
Kia,Cerato,Седан,4499,2007,231.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Чорний металік,Дніпро (Дніпропетровськ),3,true
